,user,topics,cnt
21562,superforecaster,31,12
21563,superforecaster,36,17
21564,superforecaster,37,9
21565,superforecaster,40,1
21566,superforecaster,41,1
21567,superforecaster,43,38
21568,superforecaster,44,5
21569,superforecaster,52,7
21570,superforecaster,55,3
21571,superforecaster,57,26
21572,superforecaster,61,29
21573,superforecaster,65,9
21574,superforecaster,66,4
21575,superforecaster,69,1
21576,superforecaster,74,2
21577,superforecaster,75,59
21578,superforecaster,76,2
21579,superforecaster,77,47
21580,superforecaster,79,3
21581,superforecaster,80,3
21582,superforecaster,81,1
21583,superforecaster,82,6
21584,superforecaster,83,9
21585,superforecaster,84,45
21586,superforecaster,85,1
21587,superforecaster,86,1
21588,superforecaster,87,2
21589,superforecaster,92,1
21590,superforecaster,93,4
21591,superforecaster,94,5
21592,superforecaster,95,4
21593,superforecaster,97,7
21594,superforecaster,99,1
21595,superplex,1,2
21596,superplex,3,1
21597,superplex,4,1
21598,superplex,5,1
21599,superplex,13,1
21600,superplex,16,1
21601,superplex,19,1
21602,superplex,25,8
21603,superplex,27,1
21604,superplex,28,1
21605,superplex,32,1
21606,superplex,37,1
21607,superplex,41,1
21608,superplex,43,1
21609,superplex,49,3
21610,superplex,66,1
21611,superplex,67,1
21612,superplex,75,2
21613,superplex,77,7
21614,superplex,79,2
21615,superplex,81,1
21616,superplex,83,3
21617,superplex,84,2
21618,superplex,86,2
21619,superplex,90,2
21620,superplex,93,1
21621,susanhash,1,1
21622,susanhash,2,6
21623,susanhash,3,1
21624,susanhash,4,1
21625,susanhash,7,19
21626,susanhash,8,9
21627,susanhash,9,85
21628,susanhash,10,38
21629,susanhash,11,3
21630,susanhash,13,1
21631,susanhash,14,6
21632,susanhash,16,2
21633,susanhash,17,16
21634,susanhash,18,1
21635,susanhash,19,3
21636,susanhash,20,33
21637,susanhash,21,14
21638,susanhash,24,426
21639,susanhash,26,19
21640,susanhash,27,8
21641,susanhash,28,3
21642,susanhash,29,1
21643,susanhash,31,97
21644,susanhash,33,6
21645,susanhash,34,17
21646,susanhash,36,1
21647,susanhash,37,16
21648,susanhash,38,36
21649,susanhash,40,9
21650,susanhash,41,1
21651,susanhash,42,1
21652,susanhash,43,3
21653,susanhash,44,23
21654,susanhash,45,15
21655,susanhash,48,11
21656,susanhash,49,8
21657,susanhash,51,69
21658,susanhash,54,3
21659,susanhash,56,10
21660,susanhash,57,5
21661,susanhash,60,7
21662,susanhash,61,12
21663,susanhash,62,1
21664,susanhash,63,8
21665,susanhash,64,4
21666,susanhash,65,1
21667,susanhash,66,26
21668,susanhash,67,43
21669,susanhash,68,1
21670,susanhash,72,3
21671,susanhash,73,3
21672,susanhash,74,40
21673,susanhash,75,6
21674,susanhash,76,13
21675,susanhash,77,10
21676,susanhash,78,2
21677,susanhash,80,253
21678,susanhash,82,3
21679,susanhash,84,1
21680,susanhash,85,24
21681,susanhash,86,1
21682,susanhash,89,2
21683,susanhash,92,9
21684,susanhash,93,1
21685,susanhash,94,67
21686,susanhash,95,38
21687,susanhash,96,1
21688,susanhash,97,2
21689,susanhash,98,13
21690,susanhash,99,11
21691,tamaramccleary,0,46
21692,tamaramccleary,1,110
21693,tamaramccleary,2,835
21694,tamaramccleary,4,3
21695,tamaramccleary,5,2
21696,tamaramccleary,6,23
21697,tamaramccleary,7,18
21698,tamaramccleary,8,27
21699,tamaramccleary,9,159
21700,tamaramccleary,10,134
21701,tamaramccleary,11,89
21702,tamaramccleary,12,5
21703,tamaramccleary,13,88
21704,tamaramccleary,14,58
21705,tamaramccleary,15,161
21706,tamaramccleary,16,1
21707,tamaramccleary,17,25
21708,tamaramccleary,18,45
21709,tamaramccleary,19,211
21710,tamaramccleary,20,371
21711,tamaramccleary,21,242
21712,tamaramccleary,22,2
21713,tamaramccleary,23,14
21714,tamaramccleary,24,22
21715,tamaramccleary,26,200
21716,tamaramccleary,27,265
21717,tamaramccleary,28,32
21718,tamaramccleary,30,25
21719,tamaramccleary,31,75
21720,tamaramccleary,32,1
21721,tamaramccleary,33,262
21722,tamaramccleary,34,90
21723,tamaramccleary,35,11
21724,tamaramccleary,36,5
21725,tamaramccleary,37,5
21726,tamaramccleary,38,13
21727,tamaramccleary,39,56
21728,tamaramccleary,40,738
21729,tamaramccleary,41,13
21730,tamaramccleary,42,112
21731,tamaramccleary,43,70
21732,tamaramccleary,44,44
21733,tamaramccleary,45,159
21734,tamaramccleary,46,408
21735,tamaramccleary,47,68
21736,tamaramccleary,48,34
21737,tamaramccleary,49,2
21738,tamaramccleary,51,391
21739,tamaramccleary,52,23
21740,tamaramccleary,53,65
21741,tamaramccleary,54,520
21742,tamaramccleary,55,6
21743,tamaramccleary,56,170
21744,tamaramccleary,57,85
21745,tamaramccleary,58,1
21746,tamaramccleary,59,111
21747,tamaramccleary,60,7
21748,tamaramccleary,61,133
21749,tamaramccleary,62,50
21750,tamaramccleary,63,267
21751,tamaramccleary,64,122
21752,tamaramccleary,65,13
21753,tamaramccleary,66,37
21754,tamaramccleary,67,12
21755,tamaramccleary,68,47
21756,tamaramccleary,69,78
21757,tamaramccleary,70,1
21758,tamaramccleary,72,209
21759,tamaramccleary,73,21
21760,tamaramccleary,74,37
21761,tamaramccleary,75,6
21762,tamaramccleary,76,35
21763,tamaramccleary,77,188
21764,tamaramccleary,78,65
21765,tamaramccleary,79,20
21766,tamaramccleary,80,80
21767,tamaramccleary,81,28
21768,tamaramccleary,83,3
21769,tamaramccleary,84,11
21770,tamaramccleary,85,63
21771,tamaramccleary,86,12
21772,tamaramccleary,88,1
21773,tamaramccleary,89,499
21774,tamaramccleary,90,3
21775,tamaramccleary,92,202
21776,tamaramccleary,93,5
21777,tamaramccleary,94,308
21778,tamaramccleary,95,901
21779,tamaramccleary,96,200
21780,tamaramccleary,98,8
21781,tamaramccleary,99,38
21782,tamarkasriel,5,1
21783,tamarkasriel,25,1
21784,tamarkasriel,29,2
21785,tamarkasriel,57,1
21786,tamarkasriel,68,1
21787,tamarkasriel,74,3
21788,tamarkasriel,86,1
21789,tanjahichert,0,6
21790,tanjahichert,1,1
21791,tanjahichert,3,3
21792,tanjahichert,5,2
21793,tanjahichert,7,1
21794,tanjahichert,8,4
21795,tanjahichert,10,4
21796,tanjahichert,12,8
21797,tanjahichert,16,4
21798,tanjahichert,22,1
21799,tanjahichert,25,3
21800,tanjahichert,31,1
21801,tanjahichert,33,1
21802,tanjahichert,34,1
21803,tanjahichert,36,1
21804,tanjahichert,37,2
21805,tanjahichert,41,3
21806,tanjahichert,43,1
21807,tanjahichert,53,1
21808,tanjahichert,57,3
21809,tanjahichert,59,6
21810,tanjahichert,60,12
21811,tanjahichert,61,14
21812,tanjahichert,63,2
21813,tanjahichert,66,3
21814,tanjahichert,67,2
21815,tanjahichert,72,2
21816,tanjahichert,75,1
21817,tanjahichert,77,1
21818,tanjahichert,79,5
21819,tanjahichert,81,1
21820,tanjahichert,83,1
21821,tanjahichert,84,12
21822,tanjahichert,85,6
21823,tanjahichert,87,1
21824,tanjahichert,89,3
21825,tanjahichert,90,1
21826,tanjahichert,91,2
21827,tanjahichert,93,9
21828,tanjahichert,94,4
21829,tanjahichert,95,1
21830,tanjahichert,96,1
21831,tanjahichert,99,2
21832,tansuyegen,0,14
21833,tansuyegen,1,25
21834,tansuyegen,3,369
21835,tansuyegen,4,27
21836,tansuyegen,5,10
21837,tansuyegen,6,3
21838,tansuyegen,7,35
21839,tansuyegen,8,616
21840,tansuyegen,9,3
21841,tansuyegen,10,3
21842,tansuyegen,11,34
21843,tansuyegen,12,37
21844,tansuyegen,13,14
21845,tansuyegen,14,3
21846,tansuyegen,16,69
21847,tansuyegen,17,1
21848,tansuyegen,18,11
21849,tansuyegen,21,1
21850,tansuyegen,22,7
21851,tansuyegen,23,2
21852,tansuyegen,24,4
21853,tansuyegen,25,636
21854,tansuyegen,26,5
21855,tansuyegen,27,30
21856,tansuyegen,28,37
21857,tansuyegen,29,112
21858,tansuyegen,30,102
21859,tansuyegen,31,6
21860,tansuyegen,32,91
21861,tansuyegen,33,2
21862,tansuyegen,34,19
21863,tansuyegen,36,18
21864,tansuyegen,37,5
21865,tansuyegen,38,37
21866,tansuyegen,39,5
21867,tansuyegen,40,1
21868,tansuyegen,41,8
21869,tansuyegen,43,3
21870,tansuyegen,44,9
21871,tansuyegen,45,52
21872,tansuyegen,47,10
21873,tansuyegen,49,29
21874,tansuyegen,50,2672
21875,tansuyegen,51,3
21876,tansuyegen,52,17
21877,tansuyegen,53,1
21878,tansuyegen,54,2
21879,tansuyegen,55,136
21880,tansuyegen,56,3
21881,tansuyegen,57,8
21882,tansuyegen,58,977
21883,tansuyegen,59,175
21884,tansuyegen,60,10
21885,tansuyegen,61,4
21886,tansuyegen,63,98
21887,tansuyegen,64,4
21888,tansuyegen,65,34
21889,tansuyegen,66,5
21890,tansuyegen,67,9
21891,tansuyegen,68,15
21892,tansuyegen,69,4
21893,tansuyegen,70,5
21894,tansuyegen,71,66
21895,tansuyegen,72,9
21896,tansuyegen,73,3
21897,tansuyegen,74,7
21898,tansuyegen,75,26
21899,tansuyegen,76,3
21900,tansuyegen,77,19
21901,tansuyegen,78,9
21902,tansuyegen,79,36
21903,tansuyegen,80,3
21904,tansuyegen,81,10
21905,tansuyegen,82,18
21906,tansuyegen,83,21
21907,tansuyegen,84,17
21908,tansuyegen,85,24
21909,tansuyegen,86,2
21910,tansuyegen,87,334
21911,tansuyegen,88,14
21912,tansuyegen,89,5
21913,tansuyegen,90,132
21914,tansuyegen,91,106
21915,tansuyegen,92,3
21916,tansuyegen,93,60
21917,tansuyegen,94,2
21918,tansuyegen,95,17
21919,tansuyegen,96,2
21920,tansuyegen,97,272
21921,tansuyegen,98,5
21922,tansuyegen,99,15
21923,tcrawford,0,19
21924,tcrawford,1,118
21925,tcrawford,2,29
21926,tcrawford,3,4
21927,tcrawford,4,60
21928,tcrawford,5,31
21929,tcrawford,6,2
21930,tcrawford,7,21
21931,tcrawford,8,22
21932,tcrawford,9,96
21933,tcrawford,10,117
21934,tcrawford,11,7
21935,tcrawford,12,6
21936,tcrawford,13,131
21937,tcrawford,14,28
21938,tcrawford,15,25
21939,tcrawford,16,9
21940,tcrawford,17,181
21941,tcrawford,18,16
21942,tcrawford,19,47
21943,tcrawford,20,20
21944,tcrawford,21,47
21945,tcrawford,22,21
21946,tcrawford,23,33
21947,tcrawford,24,90
21948,tcrawford,25,47
21949,tcrawford,26,31
21950,tcrawford,27,21
21951,tcrawford,28,57
21952,tcrawford,29,7
21953,tcrawford,30,1
21954,tcrawford,31,33
21955,tcrawford,32,45
21956,tcrawford,33,31
21957,tcrawford,34,10
21958,tcrawford,36,11
21959,tcrawford,37,185
21960,tcrawford,38,68
21961,tcrawford,39,21
21962,tcrawford,40,7
21963,tcrawford,41,31
21964,tcrawford,42,21
21965,tcrawford,43,77
21966,tcrawford,44,46
21967,tcrawford,45,70
21968,tcrawford,46,6
21969,tcrawford,47,52
21970,tcrawford,48,20
21971,tcrawford,49,31
21972,tcrawford,51,70
21973,tcrawford,52,34
21974,tcrawford,53,2
21975,tcrawford,54,15
21976,tcrawford,55,9
21977,tcrawford,56,27
21978,tcrawford,57,23
21979,tcrawford,58,3
21980,tcrawford,59,54
21981,tcrawford,60,15
21982,tcrawford,61,17
21983,tcrawford,62,138
21984,tcrawford,63,68
21985,tcrawford,64,24
21986,tcrawford,65,36
21987,tcrawford,66,132
21988,tcrawford,67,166
21989,tcrawford,68,6
21990,tcrawford,69,93
21991,tcrawford,70,3
21992,tcrawford,71,9
21993,tcrawford,72,83
21994,tcrawford,73,56
21995,tcrawford,74,52
21996,tcrawford,75,57
21997,tcrawford,76,79
21998,tcrawford,77,47
21999,tcrawford,78,16
22000,tcrawford,79,4
22001,tcrawford,80,60
22002,tcrawford,81,52
22003,tcrawford,82,32
22004,tcrawford,83,6
22005,tcrawford,84,12
22006,tcrawford,85,82
22007,tcrawford,86,36
22008,tcrawford,87,21
22009,tcrawford,89,68
22010,tcrawford,90,20
22011,tcrawford,92,14
22012,tcrawford,93,18
22013,tcrawford,94,204
22014,tcrawford,95,83
22015,tcrawford,96,141
22016,tcrawford,97,34
22017,tcrawford,98,75
22018,tcrawford,99,3
22019,techcrunch,0,149
22020,techcrunch,1,21
22021,techcrunch,2,81
22022,techcrunch,3,248
22023,techcrunch,4,322
22024,techcrunch,5,2471
22025,techcrunch,6,53
22026,techcrunch,7,17
22027,techcrunch,8,61
22028,techcrunch,9,217
22029,techcrunch,10,427
22030,techcrunch,11,71
22031,techcrunch,12,37
22032,techcrunch,13,12
22033,techcrunch,14,93
22034,techcrunch,15,9
22035,techcrunch,16,39
22036,techcrunch,17,126
22037,techcrunch,18,643
22038,techcrunch,19,89
22039,techcrunch,20,171
22040,techcrunch,21,26
22041,techcrunch,22,467
22042,techcrunch,23,24
22043,techcrunch,24,150
22044,techcrunch,25,706
22045,techcrunch,26,365
22046,techcrunch,27,187
22047,techcrunch,28,34
22048,techcrunch,29,275
22049,techcrunch,30,246
22050,techcrunch,31,450
22051,techcrunch,32,1139
22052,techcrunch,33,87
22053,techcrunch,34,43
22054,techcrunch,35,2
22055,techcrunch,36,20
22056,techcrunch,37,539
22057,techcrunch,38,399
22058,techcrunch,40,19
22059,techcrunch,41,313
22060,techcrunch,42,6
22061,techcrunch,43,180
22062,techcrunch,44,3742
22063,techcrunch,45,5
22064,techcrunch,46,11
22065,techcrunch,47,261
22066,techcrunch,48,20
22067,techcrunch,49,114
22068,techcrunch,50,8
22069,techcrunch,51,9
22070,techcrunch,52,752
22071,techcrunch,53,25
22072,techcrunch,54,51
22073,techcrunch,55,143
22074,techcrunch,56,913
22075,techcrunch,57,67
22076,techcrunch,58,24
22077,techcrunch,59,11
22078,techcrunch,60,132
22079,techcrunch,61,38
22080,techcrunch,62,172
22081,techcrunch,63,5
22082,techcrunch,64,549
22083,techcrunch,65,1310
22084,techcrunch,66,409
22085,techcrunch,67,225
22086,techcrunch,68,61
22087,techcrunch,69,19
22088,techcrunch,70,16
22089,techcrunch,71,197
22090,techcrunch,72,69
22091,techcrunch,73,132
22092,techcrunch,74,648
22093,techcrunch,75,869
22094,techcrunch,76,733
22095,techcrunch,77,308
22096,techcrunch,78,71
22097,techcrunch,79,140
22098,techcrunch,80,42
22099,techcrunch,81,430
22100,techcrunch,82,3035
22101,techcrunch,83,127
22102,techcrunch,84,112
22103,techcrunch,85,73
22104,techcrunch,86,48
22105,techcrunch,87,386
22106,techcrunch,88,101
22107,techcrunch,89,13
22108,techcrunch,90,63
22109,techcrunch,91,5
22110,techcrunch,92,95
22111,techcrunch,93,217
22112,techcrunch,94,96
22113,techcrunch,95,194
22114,techcrunch,96,6
22115,techcrunch,97,369
22116,techcrunch,98,874
22117,techcrunch,99,19
22118,technoshaman,0,8
22119,technoshaman,1,35
22120,technoshaman,2,2
22121,technoshaman,3,28
22122,technoshaman,4,12
22123,technoshaman,5,14
22124,technoshaman,6,2
22125,technoshaman,7,59
22126,technoshaman,8,14
22127,technoshaman,9,33
22128,technoshaman,10,2
22129,technoshaman,11,2
22130,technoshaman,12,63
22131,technoshaman,13,13
22132,technoshaman,14,1
22133,technoshaman,16,146
22134,technoshaman,17,26
22135,technoshaman,18,14
22136,technoshaman,19,6
22137,technoshaman,20,1
22138,technoshaman,22,7
22139,technoshaman,23,6
22140,technoshaman,24,1
22141,technoshaman,25,35
22142,technoshaman,26,21
22143,technoshaman,27,36
22144,technoshaman,28,10
22145,technoshaman,30,4
22146,technoshaman,31,8
22147,technoshaman,32,8
22148,technoshaman,33,5
22149,technoshaman,34,7
22150,technoshaman,35,1
22151,technoshaman,36,64
22152,technoshaman,37,28
22153,technoshaman,38,6
22154,technoshaman,39,1
22155,technoshaman,40,13
22156,technoshaman,41,19
22157,technoshaman,42,3
22158,technoshaman,44,5
22159,technoshaman,45,13
22160,technoshaman,48,10
22161,technoshaman,49,22
22162,technoshaman,50,4
22163,technoshaman,51,2
22164,technoshaman,53,4
22165,technoshaman,54,12
22166,technoshaman,55,19
22167,technoshaman,56,3
22168,technoshaman,57,139
22169,technoshaman,58,18
22170,technoshaman,59,18
22171,technoshaman,60,3
22172,technoshaman,61,1
22173,technoshaman,63,11
22174,technoshaman,64,1
22175,technoshaman,66,48
22176,technoshaman,67,11
22177,technoshaman,68,4
22178,technoshaman,69,14
22179,technoshaman,70,1
22180,technoshaman,71,1
22181,technoshaman,72,35
22182,technoshaman,73,4
22183,technoshaman,75,34
22184,technoshaman,76,3
22185,technoshaman,77,27
22186,technoshaman,78,3
22187,technoshaman,79,26
22188,technoshaman,80,2
22189,technoshaman,81,11
22190,technoshaman,82,2
22191,technoshaman,83,69
22192,technoshaman,84,145
22193,technoshaman,85,19
22194,technoshaman,86,50
22195,technoshaman,87,10
22196,technoshaman,88,1
22197,technoshaman,89,11
22198,technoshaman,90,26
22199,technoshaman,91,4
22200,technoshaman,93,13
22201,technoshaman,94,57
22202,technoshaman,95,24
22203,technoshaman,96,10
22204,technoshaman,97,11
22205,telephonedoctor,3,1
22206,telephonedoctor,8,1
22207,telephonedoctor,12,1
22208,telephonedoctor,13,4
22209,telephonedoctor,16,1
22210,telephonedoctor,25,1
22211,telephonedoctor,28,3
22212,telephonedoctor,32,1
22213,telephonedoctor,45,5
22214,telephonedoctor,49,2
22215,telephonedoctor,59,6
22216,telephonedoctor,60,1
22217,telephonedoctor,63,3
22218,telephonedoctor,66,2
22219,telephonedoctor,67,1
22220,telephonedoctor,80,1
22221,telephonedoctor,85,5
22222,telephonedoctor,86,1
22223,telephonedoctor,90,1
22224,telephonedoctor,99,1
22225,terence_mills,0,9
22226,terence_mills,2,19
22227,terence_mills,5,15
22228,terence_mills,6,21
22229,terence_mills,10,4
22230,terence_mills,11,8
22231,terence_mills,14,45
22232,terence_mills,15,4
22233,terence_mills,17,8
22234,terence_mills,18,2
22235,terence_mills,19,16
22236,terence_mills,20,247
22237,terence_mills,21,6
22238,terence_mills,22,1
22239,terence_mills,24,6
22240,terence_mills,27,55
22241,terence_mills,31,7
22242,terence_mills,33,55
22243,terence_mills,35,5
22244,terence_mills,37,12
22245,terence_mills,40,167
22246,terence_mills,43,9
22247,terence_mills,44,72
22248,terence_mills,46,4
22249,terence_mills,47,2
22250,terence_mills,48,266
22251,terence_mills,53,267
22252,terence_mills,54,147
22253,terence_mills,56,23
22254,terence_mills,58,5
22255,terence_mills,61,2
22256,terence_mills,62,17
22257,terence_mills,64,282
22258,terence_mills,67,5
22259,terence_mills,68,1
22260,terence_mills,70,40
22261,terence_mills,73,20
22262,terence_mills,74,1
22263,terence_mills,75,1
22264,terence_mills,78,7
22265,terence_mills,79,1
22266,terence_mills,80,5
22267,terence_mills,81,7
22268,terence_mills,84,2
22269,terence_mills,88,1
22270,terence_mills,92,16
22271,terence_mills,94,7
22272,terence_mills,95,4
22273,terence_mills,98,14
22274,theccdoctor,1,2
22275,theccdoctor,3,5
22276,theccdoctor,4,7
22277,theccdoctor,5,1
22278,theccdoctor,7,41
22279,theccdoctor,8,6
22280,theccdoctor,9,2
22281,theccdoctor,12,6
22282,theccdoctor,13,9
22283,theccdoctor,16,15
22284,theccdoctor,17,13
22285,theccdoctor,23,2
22286,theccdoctor,24,14
22287,theccdoctor,25,54
22288,theccdoctor,26,6
22289,theccdoctor,28,12
22290,theccdoctor,31,5
22291,theccdoctor,34,13
22292,theccdoctor,36,2
22293,theccdoctor,37,2
22294,theccdoctor,38,16
22295,theccdoctor,41,4
22296,theccdoctor,42,12
22297,theccdoctor,44,2
22298,theccdoctor,45,3
22299,theccdoctor,48,2
22300,theccdoctor,49,26
22301,theccdoctor,51,3
22302,theccdoctor,55,6
22303,theccdoctor,56,1
22304,theccdoctor,57,3
22305,theccdoctor,58,1
22306,theccdoctor,59,3
22307,theccdoctor,60,1
22308,theccdoctor,63,6
22309,theccdoctor,66,24
22310,theccdoctor,67,5
22311,theccdoctor,68,1
22312,theccdoctor,69,11
22313,theccdoctor,71,1
22314,theccdoctor,72,8
22315,theccdoctor,74,4
22316,theccdoctor,75,1
22317,theccdoctor,77,6
22318,theccdoctor,80,33
22319,theccdoctor,82,5
22320,theccdoctor,83,4
22321,theccdoctor,84,6
22322,theccdoctor,85,17
22323,theccdoctor,86,6
22324,theccdoctor,88,1
22325,theccdoctor,89,2
22326,theccdoctor,90,12
22327,theccdoctor,91,1
22328,theccdoctor,93,2
22329,theccdoctor,94,3
22330,theccdoctor,95,9
22331,theccdoctor,96,23
22332,theccdoctor,97,11
22333,theccdoctor,98,1
22334,thimon,3,2
22335,thimon,4,2
22336,thimon,7,1
22337,thimon,9,2
22338,thimon,10,3
22339,thimon,12,5
22340,thimon,16,3
22341,thimon,22,1
22342,thimon,26,3
22343,thimon,31,3
22344,thimon,32,1
22345,thimon,33,2
22346,thimon,34,1
22347,thimon,45,1
22348,thimon,49,1
22349,thimon,51,4
22350,thimon,57,1
22351,thimon,61,1
22352,thimon,66,6
22353,thimon,74,1
22354,thimon,75,3
22355,thimon,77,23
22356,thimon,82,1
22357,thimon,84,1
22358,thimon,85,2
22359,thimon,87,1
22360,thimon,92,3
22361,thimon,94,4
22362,thimon,95,4
22363,thomasfrey,0,24
22364,thomasfrey,1,1
22365,thomasfrey,3,64
22366,thomasfrey,4,8
22367,thomasfrey,5,22
22368,thomasfrey,6,2
22369,thomasfrey,7,4
22370,thomasfrey,8,14
22371,thomasfrey,9,32
22372,thomasfrey,10,34
22373,thomasfrey,11,29
22374,thomasfrey,12,32
22375,thomasfrey,13,2
22376,thomasfrey,14,11
22377,thomasfrey,15,1
22378,thomasfrey,16,40
22379,thomasfrey,17,1
22380,thomasfrey,18,4
22381,thomasfrey,19,27
22382,thomasfrey,20,5
22383,thomasfrey,22,13
22384,thomasfrey,25,12
22385,thomasfrey,26,39
22386,thomasfrey,27,50
22387,thomasfrey,29,45
22388,thomasfrey,30,121
22389,thomasfrey,31,1
22390,thomasfrey,32,36
22391,thomasfrey,33,2
22392,thomasfrey,34,19
22393,thomasfrey,36,22
22394,thomasfrey,37,6
22395,thomasfrey,38,5
22396,thomasfrey,40,10
22397,thomasfrey,41,3
22398,thomasfrey,43,43
22399,thomasfrey,44,12
22400,thomasfrey,47,4
22401,thomasfrey,48,1
22402,thomasfrey,49,4
22403,thomasfrey,52,18
22404,thomasfrey,53,8
22405,thomasfrey,54,39
22406,thomasfrey,55,7
22407,thomasfrey,56,2
22408,thomasfrey,57,67
22409,thomasfrey,59,1
22410,thomasfrey,60,14
22411,thomasfrey,61,17
22412,thomasfrey,62,6
22413,thomasfrey,64,40
22414,thomasfrey,65,150
22415,thomasfrey,66,9
22416,thomasfrey,67,2
22417,thomasfrey,68,113
22418,thomasfrey,70,3
22419,thomasfrey,71,29
22420,thomasfrey,73,2
22421,thomasfrey,74,2
22422,thomasfrey,75,9
22423,thomasfrey,76,10
22424,thomasfrey,77,1579
22425,thomasfrey,78,118
22426,thomasfrey,79,239
22427,thomasfrey,80,1
22428,thomasfrey,81,96
22429,thomasfrey,82,3
22430,thomasfrey,83,6
22431,thomasfrey,84,45
22432,thomasfrey,85,4
22433,thomasfrey,87,70
22434,thomasfrey,88,26
22435,thomasfrey,90,4
22436,thomasfrey,92,52
22437,thomasfrey,93,33
22438,thomasfrey,94,12
22439,thomasfrey,95,38
22440,thomasfrey,97,5
22441,thomasfrey,98,4
22442,thomasfrey,99,10
22443,thomasortk,0,8
22444,thomasortk,2,4
22445,thomasortk,5,1
22446,thomasortk,7,1
22447,thomasortk,8,2
22448,thomasortk,9,10
22449,thomasortk,10,4
22450,thomasortk,11,1
22451,thomasortk,14,6
22452,thomasortk,15,1
22453,thomasortk,17,2
22454,thomasortk,19,1
22455,thomasortk,20,9
22456,thomasortk,21,4
22457,thomasortk,22,1
22458,thomasortk,24,7
22459,thomasortk,25,1
22460,thomasortk,26,13
22461,thomasortk,27,6
22462,thomasortk,28,1
22463,thomasortk,31,15
22464,thomasortk,32,2
22465,thomasortk,33,6
22466,thomasortk,37,13
22467,thomasortk,38,1
22468,thomasortk,41,1
22469,thomasortk,43,14
22470,thomasortk,44,9
22471,thomasortk,45,3
22472,thomasortk,47,9
22473,thomasortk,48,3
22474,thomasortk,51,3
22475,thomasortk,52,1
22476,thomasortk,54,1
22477,thomasortk,56,1
22478,thomasortk,58,1
22479,thomasortk,60,1
22480,thomasortk,61,1
22481,thomasortk,62,16
22482,thomasortk,63,2
22483,thomasortk,64,4
22484,thomasortk,65,2
22485,thomasortk,66,6
22486,thomasortk,67,4
22487,thomasortk,68,1
22488,thomasortk,72,1
22489,thomasortk,73,1
22490,thomasortk,74,3
22491,thomasortk,75,2
22492,thomasortk,76,16
22493,thomasortk,77,6
22494,thomasortk,80,2
22495,thomasortk,81,1
22496,thomasortk,82,3
22497,thomasortk,84,4
22498,thomasortk,85,7
22499,thomasortk,92,7
22500,thomasortk,93,2
22501,thomasortk,94,5
22502,thomasortk,98,3
22503,tiffani_bova,0,8
22504,tiffani_bova,1,71
22505,tiffani_bova,2,3
22506,tiffani_bova,3,42
22507,tiffani_bova,4,38
22508,tiffani_bova,5,52
22509,tiffani_bova,6,1
22510,tiffani_bova,7,345
22511,tiffani_bova,8,140
22512,tiffani_bova,9,9
22513,tiffani_bova,10,34
22514,tiffani_bova,11,4
22515,tiffani_bova,12,60
22516,tiffani_bova,13,90
22517,tiffani_bova,14,7
22518,tiffani_bova,15,6
22519,tiffani_bova,16,197
22520,tiffani_bova,17,41
22521,tiffani_bova,18,3
22522,tiffani_bova,19,1
22523,tiffani_bova,20,13
22524,tiffani_bova,22,26
22525,tiffani_bova,23,11
22526,tiffani_bova,24,3
22527,tiffani_bova,25,107
22528,tiffani_bova,26,47
22529,tiffani_bova,27,4
22530,tiffani_bova,28,98
22531,tiffani_bova,29,15
22532,tiffani_bova,30,11
22533,tiffani_bova,31,63
22534,tiffani_bova,32,21
22535,tiffani_bova,33,12
22536,tiffani_bova,34,48
22537,tiffani_bova,36,64
22538,tiffani_bova,37,4
22539,tiffani_bova,38,23
22540,tiffani_bova,39,7
22541,tiffani_bova,40,1
22542,tiffani_bova,41,7
22543,tiffani_bova,42,21
22544,tiffani_bova,43,4
22545,tiffani_bova,44,43
22546,tiffani_bova,45,148
22547,tiffani_bova,47,6
22548,tiffani_bova,48,2
22549,tiffani_bova,49,138
22550,tiffani_bova,50,2
22551,tiffani_bova,51,12
22552,tiffani_bova,52,37
22553,tiffani_bova,54,3
22554,tiffani_bova,55,80
22555,tiffani_bova,57,107
22556,tiffani_bova,58,4
22557,tiffani_bova,59,352
22558,tiffani_bova,60,10
22559,tiffani_bova,61,13
22560,tiffani_bova,62,4
22561,tiffani_bova,63,86
22562,tiffani_bova,64,10
22563,tiffani_bova,65,22
22564,tiffani_bova,66,37
22565,tiffani_bova,67,29
22566,tiffani_bova,68,3
22567,tiffani_bova,69,57
22568,tiffani_bova,71,5
22569,tiffani_bova,72,33
22570,tiffani_bova,73,1
22571,tiffani_bova,74,212
22572,tiffani_bova,75,4
22573,tiffani_bova,76,41
22574,tiffani_bova,77,22
22575,tiffani_bova,78,3
22576,tiffani_bova,79,15
22577,tiffani_bova,80,143
22578,tiffani_bova,81,30
22579,tiffani_bova,82,19
22580,tiffani_bova,83,13
22581,tiffani_bova,84,31
22582,tiffani_bova,85,79
22583,tiffani_bova,86,25
22584,tiffani_bova,87,62
22585,tiffani_bova,88,3
22586,tiffani_bova,89,115
22587,tiffani_bova,90,234
22588,tiffani_bova,91,22
22589,tiffani_bova,92,7
22590,tiffani_bova,93,45
22591,tiffani_bova,94,60
22592,tiffani_bova,95,64
22593,tiffani_bova,96,69
22594,tiffani_bova,97,44
22595,tiffani_bova,98,40
22596,tiffani_bova,99,6
